image,kontext_images,prompt
viz_samples/2462637_10120_阳台_with_furn.png,viz_samples/2462637_10120_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2462637_18223_厨房_with_furn.png,viz_samples/2462637_18223_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The kitchen needs description: ""I want the kitchen to be closed in order to isolate the oil smoke and to increase the collection of the cabinets."""
viz_samples/2462637_19601_卫生间_with_furn.png,viz_samples/2462637_19601_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The toilet emphasises dry and wet separation and cleaning."
viz_samples/2462637_85022_次卧_with_furn.png,viz_samples/2462637_85022_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: There are two empty rooms, one for children and the other for children and a temporary guest room. A small room with a piano on the upper left corner wants to create exclusive music and leisure areas. Kitchens need to be closed in order to cut off the oil smoke and to increase the collection of cabinets; the bathrooms need to be dry and wet."
viz_samples/2462637_85075_衣帽间_with_furn.png,viz_samples/2462637_85075_衣帽间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: storage_room. feature: There are two empty rooms, one for children and the other for children and a temporary guest room. A small room with a piano on the upper left corner wants to create exclusive music and leisure areas. Kitchens need to be closed in order to cut off the oil smoke and to increase the collection of cabinets; the bathrooms need to be dry and wet."
viz_samples/2462637_84951_客餐厅_with_furn.png,viz_samples/2462637_84951_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The household as a whole is in an irregular shape and is divided into distinct moving and static areas. The south side (under the drawings) is an open, open guest restaurant, with a six-person dining room on the left and the right by means of a separate television wall/separation."
viz_samples/2462637_138879_娱乐_with_furn.png,viz_samples/2462637_138879_娱乐_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: It was to be hoped that the concourse would remain open, with semi-high television walls being used as a break-in, and that space would be kept open."
viz_samples/2462637_9552_主卧_with_furn.png,viz_samples/2462637_9552_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: ""The main bedroom at the upper right corner. You want to keep the restaurant spacious, use the half-high television wall as a gap and keep the room open."""
viz_samples/2462644_1506179_客卫_with_furn.png,viz_samples/2462644_1506179_客卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: It is hoped that the dining room will remain open in order to increase the sense of space, that both bedrooms will have to plan for rest areas and separate desks or dresser workspaces, that the kitchen will use U-tops to maximize operating space, that the bathroom will be dry and wet and that separate balcony leisure areas will be maintained on the left side."
viz_samples/2462644_1507101_厨房_with_furn.png,viz_samples/2462644_1507101_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The needs associated with the kitchen are described as: ""The kitchen uses U-tops to maximize the operating space."""
viz_samples/2462644_1523760_客餐厅_with_furn.png,viz_samples/2462644_1523760_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Maintenance of the open layout of the guest dining room to increase the sense of space"
viz_samples/2462644_1523902_主卧_with_furn.png,viz_samples/2462644_1523902_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: Two bedrooms (top left and bottom left); both bedrooms are equipped with floating windows or large windows"
viz_samples/2462644_1529612_次卧_with_furn.png,viz_samples/2462644_1529612_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: A description of the needs associated with sub-crowding is as follows: - Both bedrooms are equipped with floating windows or large windows - rest areas and separate desks or dresser workspaces need to be planned"
viz_samples/2462644_1529706_主卫_with_furn.png,viz_samples/2462644_1529706_主卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: It is hoped that the dining room will remain open in order to increase the sense of space, that both bedrooms will have to plan for rest areas and separate desks or dresser workspaces, that the kitchen will use U-tops to maximize operating space, that the bathroom will be dry and wet and that separate balcony leisure areas will be maintained on the left side."
viz_samples/2462650_969221_厨房_with_furn.png,viz_samples/2462650_969221_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The kitchen would like to have sufficient operating surfaces and reasonable washing, cutting, firing wires and to plan for the location of the refrigerators."
viz_samples/2462650_970973_卫生间_with_furn.png,viz_samples/2462650_970973_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom needs a reasonable layout of the toilet, toilet and shower area, preferably with dry and wet separation."
viz_samples/2462650_1018398_主卧_with_furn.png,viz_samples/2462650_1018398_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: A description of the needs associated with the main bedroom: ""The main bedroom needs to be open and comfortable, with a double bed and sufficient closet space."""
viz_samples/2462650_1022905_次卧_with_furn.png,viz_samples/2462650_1022905_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: As a children ' s room or multipurpose room, a desk and dresser are reserved in addition to the bed."
viz_samples/2462650_1027220_客餐厅_with_furn.png,viz_samples/2462650_1027220_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: It is hoped that the open integration pattern of the guest restaurant will be preserved and that the space will remain permeable and fluid."
viz_samples/2462656_125567_厨房_with_furn.png,viz_samples/2462656_125567_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: A description of the needs associated with the kitchen: - Wants to increase the operating table and the space to accommodate them."
viz_samples/2462656_146334_阳台_with_furn.png,viz_samples/2462656_146334_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: ""The lower right corner is the kitchen and a balcony/sunhouse area with a two-person leisure seat."" ""The south balcony wants to combine the functions of the recreation area with the home laundry."""
viz_samples/2462656_160949_客餐厅_with_furn.png,viz_samples/2462656_160949_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The restaurant area must remain open and open."
viz_samples/2462656_161115_次卧_with_furn.png,viz_samples/2462656_161115_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: Two bedrooms on the left."
viz_samples/2462656_164001_主卧_with_furn.png,viz_samples/2462656_164001_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The requirements associated with the master bedroom are described as follows: ""I want to keep the two rooms in order for the master bedroom to have enough closet space to accommodate them."""
viz_samples/2462656_164984_卫生间_with_furn.png,viz_samples/2462656_164984_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: A description of the relevant needs in the bathroom: ""I wish to keep the two rooms in order for the main bedroom to have sufficient room for the closets; the bathrooms hope for dry and wet separations; the kitchens maximize the operating table and collection; the balconys on the south side wish to accommodate the functions of the recreation area and the home laundry room; and the dining area must remain open and open."""
viz_samples/2462663_5112_厨房_with_furn.png,viz_samples/2462663_5112_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The center is a closed, narrow, rectangular kitchen."
viz_samples/2462663_10933_阳台_with_furn.png,viz_samples/2462663_10933_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: Designed on multiple balconys; built home recreational areas in conjunction with the magnanimous balconies"
